"","SoilType","WCR","Variety","Block","8-Heptadecene","(-)-Menthol","alpha-muurolene","Unknown RI 1061.3","3-Heptyl formate","1-Hexanol, 2-ethyl-","3-Octanone","Unknown RI 946.6","Ethanol, 2-(2-ethoxyethoxy)-","1-Decanol","Decanal","1-Dodecanol","Dodecanal","2-Ethylhexyl salicylate","trans-alpha-Bergamotene","Unknown RI 1026","Unknown RI 1677.1","3-Methyl-2-(2-methyl-2-butenyl)-furan","Unknown RI 888.7","beta-Selinene","3,6-dimethyl decane","beta-Pinene","2,4-Dimethyl-1-heptene","(E)-4,8-Dimethylnona-1,3,7-triene","Allyl butanoate","1-Butene, 4-isothiocyanato-","Sabinene","1-Octen-3-ol","Benzaldehyde, 3-ethyl-","Unknown RI 1205.1","Unknown RI 1081.4","beta-Bourbonene","Germacrene D","Heptanal","Hexanal, 2-ethyl-","Hexane, 2,3,4-trimethyl-","Isopentyl butanoate","Limonene","D-Isomenthone_11.42","Nonane, 2,2,4,4,6,8,8-heptamethyl-","n-Tridecan-1-ol","1-Undecanol","Octane, 2,2,6-trimethyl-","Octanoic acid","Orcinol","Unknown RI 1281.7","Unknown RI 1079.2","Unknown RI 1092.4","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-","Unknown RI 1434.1","2-Propenoic acid, 2-methyl-, 3,3,5-trimethylcyclohexyl ester","Camphene","alpha-Pinene","Unknown RI 1125.8","Unknown RI 1045.5","Caryophyllene","Unknown RI 1302.4","p-ethyl acetophenone","Benzothiazole","Unknown RI 899.2","Acetophenone","alpha-Phellandrene","Totals"
"A40","CCFallow","yes","MastersChoice",5,1.22860945260372,1.32414706768746,2.9853501526943,26.3210039938045,1.69915692238832,7.09614660417754,11.9452733878889,2.08219292952724,0,3.28333356693646,0,41.8030152153403,1.06342954002515,0,0,3.16450408460369,0,212.881898836743,0,2.72832691046875,5.31144067875349,0,0,5.19605667745909,0,0,2.38068801701509,24.4400617543,0,5.16307371449141,0,0,0,0,2.95278228319401,0,4.75181397903091,5.65823223274473,2.3860706985186,16.4774911967726,37.1261292487809,0,1.31300579494691,0,0,10.0948492722806,3.9522677523428,1.25455751704684,0,13.1691662017006,16.3441708289926,0,0,0,9.34348823357483,2.0862260244155,0,2.11402180923749,0,0,0,0.370916055393743,491.492898635882
"A41","CCFallow","no","MastersChoice",6,7.17874324157773,5.23754913602519,1.69555231030247,36.7489136536108,6.11160024006578,17.3918138644616,0,0,1.87329114933971,2.81237074227632,0,1.05553669883221,0,0.710515473830719,1.87827137847941,2.50936213590033,2.33196737338113,1.75167660725448,1.3540941988572,2.19291374097991,5.94386344528801,11.5271185366603,0,10.3737995127385,0.754618893443474,2.26050272014023,6.96207395914044,0,0,0,2.63152686728623,1.42734806276901,7.31228111101005,0,30.4093573930422,9.57912890696877,0,42.9262463209276,5.97334941610909,2.21676926650338,1.47099668201904,7.17874324157773,2.25606266074008,0,0.843913386825469,11.6832504119376,0,0,4.18002780007932,0,8.20027181242742,8.70877074266635,45.7049411463322,1.15966339599646,18.4239232718516,0,3.30856511748201,2.14255047148468,3.22338422669595,0.954062429853222,3.19443561847388,0.851296193172995,356.617014966818
"A42","CCFallow","no","MastersChoice",6,3.58547548658708,3.42694192717394,1.10171973949939,24.2200359385312,1.23414820629278,16.1988145229828,0,0.133429463445611,0.532224965795267,4.92395882017605,0,1.1548120047401,0,0,2.22029841819642,1.02474620571141,3.9368193381229,1.27062833360384,0.0802925338935459,0.185954046246625,3.81454733683575,3.97403350900021,1.7956222427567,7.75260330564095,0,0,3.60625307919626,0,2.03906101672814,0,1.85734074762267,0,4.12933409279016,0.254215437044222,17.2730300009619,3.40895826866259,0.79281562371552,23.8397939111001,4.01868026524568,1.41625625990731,0.826685809206642,3.9368193381229,0.905244760701865,0,0,7.61543414341141,0,0,2.07010606205425,0,6.67664462508153,1.39616132356389,14.1951024406038,0.776397164036836,10.8093204150909,0.232990798787163,1.24392030842647,2.84836353274957,1.73029690178083,1.20503761685695,2.60184423675966,0.252537460282677,204.525751985724
"A43","CCFallow","yes","MastersChoice",6,7.01939879185941,9.02736165810041,2.57559713309006,12.4611102902687,1.85935542802434,30.0666418074567,0,0.15958049300233,0.993296231977532,32.0906572581382,3.38166976208104,12.4927450079785,0.920879560066612,0,2.96122751832178,1.99529367865943,1.0786768725923,2.95366021087021,0.524012872113594,1.28596903356003,4.28894474587219,7.02840003607659,2.50870320088912,10.6744073876978,0,1.15113650109424,4.28823421559555,0,0,1.2376168605687,2.19281856363145,1.13441924889341,6.60860413950893,0.419922628966818,21.3253463541614,4.71034534794145,1.48859143157671,28.249410995454,4.68831936254629,0,5.60244577350414,7.01939879185941,0.97494230383859,2.7491891390889,0,10.9119076501038,1.00073544903422,0,3.09128169566183,1.2254314271029,17.8816618318036,4.57205532556565,22.2406499664513,0.897331495167022,16.3256497416976,0.753815210306151,2.5214603272008,1.50697104501387,4.61251342871977,1.4888932826289,3.99609557358934,0.592794934041796,335.807579021015
"A44","CCFallow","yes","MastersChoice",6,7.98347142718311,0,0,16.7121691119153,0,0,0,0,0,3.72087117336832,0,7.35177605774478,0,0,0,0,0,0,0,0,0,0,0,3.39412791622938,0,0,2.37544920162786,0,0,0,0,0,0,0,5.97699967609206,0.796221871832024,0,1.70112771335906,0,0,7.40802335881502,7.98347142718311,0,0,0,3.38017604989083,0,0,0.393805059045507,0,0,0,7.74055523976898,0,1.84428465634457,0,0,0,0,0,0,0,78.7625299403999
"A45","CCFallow","no","MastersChoice",6,16.7229270208486,6.16240697328915,4.29383817969365,59.2536236049328,3.04035360435093,25.5393530475298,0,0,1.59257215948175,5.12388788585195,1.7544757159133,21.9717348545565,0.655775705996507,0,2.392228869153,3.70810405096429,7.72086568315365,1.15701875342769,1.59065700748928,3.15632728076478,7.4897026254183,9.45279853640405,5.56969629319484,16.3155224600189,0.658843743795854,0,7.401055994864,0,1.67368816746537,0,0,0,0,1.51733913824411,31.9876421963757,9.73278356677488,1.41294777114345,41.2166997884901,5.90691333876398,3.41098880970793,41.4113994213335,16.7229270208486,3.5965568721831,0,1.04783324317667,13.9122763749837,4.71123126509633,0,5.97998761345684,1.18323671465543,11.871589868209,13.7739702771348,47.3698708162818,0,21.5338716268956,0.491103625392555,5.8624880262322,4.64258183113058,3.16606005055378,2.0095403554291,0,1.63319413160361,510.502491962656
"A46","CCFallow","no","MastersChoice",6,4.36866899874375,10.7345116787686,3.16264412976149,52.9324672865538,10.3420385401414,25.2684414854484,0.550602702792996,0,1.42846015330586,26.0651583264907,1.70821869119992,6.68079876985816,0,0,1.63746397264534,2.51198074355524,0.335503238147163,2.56591852755011,3.47471083380845,0,5.93837874084542,17.097957575988,5.32064475787105,17.4525977708805,2.08653149114638,3.34645071365278,3.43110281696809,0,0,1.55682935008016,2.39533327974892,1.68921550798812,0,0,52.3133307156859,14.2837889137009,1.8781185755833,64.6227226210393,9.78904511097691,3.46852236744914,2.21254656583489,0.335503238147163,3.41512594642952,0.337488144467777,1.04612853556422,11.8845795648902,1.64359668871756,0,2.72079148909855,0,12.832988920462,11.9397375859456,70.7710324388934,0,26.3207773486898,0.14560063554429,6.07087804282196,3.09071761421748,4.64689283003715,2.14170520607028,5.45372966139394,1.09351908808272,528.541497933685
"A47","CCFallow","yes","MastersChoice",6,18.7682407421178,8.89961706831831,3.75197605882774,0,5.07014426885295,32.6186342924814,0,2.65089432821406,3.22245974386335,6.55522761431111,0,9.97602393376023,0,1.42527754454122,4.27404365723725,6.06355127950362,4.31594145557829,4.11149759608988,2.99043164528674,5.25135338501097,11.4616487927122,21.1225991873611,11.3767305291456,24.1772970713702,1.11819078440434,5.0145845732852,15.419849352745,0,4.99918752627617,0,9.01768956003595,3.1362787507878,0,0,51.6508559637082,14.7323395251211,8.79312198417548,76.0256871779714,9.39398048156612,3.61250192414183,11.0904650360989,18.7682407421178,4.68665532476612,0,1.75140200403291,24.6028619960589,2.81858439010843,0,9.01614785857906,0,16.7717390991806,21.0780782249816,85.6462845548846,1.74321016315648,37.2449202449875,0,15.3648744553305,3.6139177943787,6.97520523386591,2.44920819927426,2.33280577528869,2.58438263073577,659.536841526629
"A48","CCFallow","yes","MastersChoice",6,0,0,0,19.6954235929397,0,0,0,0,0,5.81122085642307,0,4.18261341008897,0,0,0,1.33311264494163,0.560967191573592,0,0,0,2.47107668267,0,0,3.73899683739016,0,0,1.16126200995801,0,0,0,0,0,0,0,0,5.01455463858305,0,2.82593505102323,0.932743282047458,0,4.10880323780615,0.560967191573592,1.66965510962956,0,0,2.85611622151884,0,0,0,0,4.79495373370145,0,3.27022624951768,0,1.46272801048963,0,0.184626678697258,3.19782931878984,0,1.21546689421148,0,0,71.0492788435744
"B09","CCPea","yes","MastersChoice",2,0,0.232307994144819,3.7415199335579,43.0165751381924,5.37413279967767,31.3414627853784,0.532360298504667,2.45911845964514,1.52283397209494,18.9394164265271,12.2112481804983,6.13943866083563,0.81659843322546,0,4.15021856437484,3.16798282456627,3.59622107670377,10.0743340197889,1.02349073378914,6.13319527714725,6.38603270058695,8.37235068129644,2.37000676599145,13.117366405694,0,0.984205000510581,9.64737430639702,7.76061740893296,7.22597379533559,2.31194090544976,1.66441361002618,7.89849170974536,7.55780970012215,2.58883417967337,12.2711012038052,4.79097473759472,1.82407233160682,36.1229886525106,0,32.0160662148766,1.40699882113219,3.59622107670377,2.63009164361217,0,3.01456398002535,13.704131445197,2.44136674873126,4.91617986408261,3.89305278666218,0,1.58704994798736,10.9623866297938,27.4302162411343,3.29649072171123,10.6862731237794,10.7127369775658,5.09385067755111,12.5617370874176,3.34761231225093,9.11505256532438,6.22203919831725,1.73046614225911,457.731593880047
"B10","CCPea","yes","MastersChoice",2,0,0.273699918676146,2.60541951931446,35.7251771438801,0,10.008270886491,0.791173925391974,0,3.04475617322029,8.31888246113783,2.84176481693773,8.19416235263362,0.89939170014165,0,0,1.57291766624446,0,0.353590760326377,0,2.49107813540268,4.06000354765305,1.4681123277258,0,4.85909276852031,0,0,5.52111361873376,1.4681123277258,2.29466283615546,0,0,3.2573665308874,0,0,3.44607122774998,1.18231140120557,0,5.84446793300387,1.11327635743266,29.921626883961,0.872723413177417,0,1.95272305783358,1.24705695911794,0.99243156193459,4.74037462008336,2.07525165086412,0,0,0.834176129446669,0,2.39224765874405,4.86514563338309,0,1.56635472696373,0,0.254293414656742,5.10280891779104,0,0.611006133135573,3.78278179870762,1.74062817703312,174.586507073426
"B11","CCPea","yes","MastersChoice",2,0,0,2.48477760671228,28.1486173870489,2.03952416363929,8.07741343691744,0,0,1.36687511730297,7.23571313451082,0,2.89926615009369,0,0,4.24463777479571,1.66247789195509,1.35144798924489,1.11966435095695,0,2.33430032063504,3.70080499188317,2.52491571828207,1.00063727469209,5.15266621629994,0,0,5.94281876285213,0,3.09140464483488,0,0.901069886759226,3.51452416744015,3.82552479800324,0.275994499464552,17.7227961777717,2.11511850900769,0,13.0197287391232,0,26.5554038572564,0.748000294938715,1.35144798924489,1.78079527408634,1.47593482161876,1.87277510418469,6.99267610754791,0,0,1.38388793236897,0,0,5.04871568903126,13.0756571090355,1.71370816951145,3.88077691053181,0.663185050612186,3.44615596977977,4.0209801700609,0,1.27591185067376,1.87798546440309,1.76807455350252,204.684792028616
"B12","CCPea","no","MastersChoice",2,3.99737532529084,2.33639110894729,7.30595889913383,69.58681176701,6.28997222667806,69.3587476604038,5.51434990002179,0,5.22705090430246,7.43362833547862,2.10046302041864,41.2297767604372,4.55534310819358,1.79108340973544,9.61629596960303,3.38513707233556,6.54703749516963,5.04622989589541,2.1344411958747,10.7017271819919,10.2050845832344,22.6125234376209,4.73044621043335,35.885480032267,0,3.14706579131195,24.9462913570172,2.361107456401,2.8391680874166,0,15.6843558758754,11.3405672573761,20.4932158127978,3.31380964143208,36.4363463131546,5.30618537723442,1.87093183731513,81.9880486927748,4.95940539095745,56.5287395933751,24.5622659867045,6.54703749516963,3.03302352784232,2.89757254176621,6.07009917412836,22.922752752273,3.20353086048662,1.45445638443422,8.5571209527314,3.95166976556635,1.69596182066913,26.1572633090428,67.1523235757094,5.75506556213298,24.8584695416537,36.9262943545834,8.42479241584392,4.89682139216312,9.15771760030136,2.04145011489837,6.16740802263592,4.55198365350351,889.791674789157
"B13","CCPea","no","MastersChoice",2,1.36096083466344,0.29699052032882,13.9930241401967,33.4658585131574,0,19.3341461803958,12.4268495784527,8.35524852215527,4.02965060734882,9.89004722401038,9.35969671838514,98.7069003650576,8.85687687799336,0,4.52075230313616,2.68645634212494,0.42910715145448,14.3132814840295,0.151338168939408,5.68582149719404,3.53857580636227,2.18665858040895,0,3.44128368176094,0,0,4.29460659912142,6.91308450974868,3.36034783658609,4.15245418545615,0,1.56423650860811,1.54083566011325,1.16388688569935,4.50708306278563,2.02228983883333,11.3331772381135,12.1190685280051,0,30.3540482955325,94.0938478290784,0.42910715145448,2.67757940280486,0,1.89560981402739,6.5515159922612,3.38552094758741,0,0,34.6795378123605,4.99766211936388,4.89408394971048,13.359735812939,1.21952224250606,2.32796219044009,5.1623329487711,1.4084300901631,6.12680138110882,1.63979689028066,3.37855636761904,3.14070323313539,2.38917017930297,534.112120601074
"B14","CCPea","yes","MastersChoice",2,2.49003789879213,1.38559786397427,4.81338583655574,60.3319098545771,4.24149368678258,30.7622687391939,2.36102144651818,0,2.05413009690407,4.20175618895645,0,4.57637131283748,0,0.897809645275093,6.73690961916444,2.60989764568577,4.59777347372495,3.52425642547423,1.04727572843297,5.87427869521843,7.30451848550541,12.5061126950785,1.67267183742368,39.9151882787143,0,1.31972340440594,13.7162286799979,1.64121505985797,0,1.57471830636461,0,9.21420454566525,15.7794665100496,2.41738649129847,23.517076145401,1.91874516952884,1.18203794368936,60.2319778062631,4.62182202328972,39.1314148452918,0,4.59777347372495,1.55580658628084,1.31139990994153,4.0569695142035,18.0387227959348,1.77731854746494,0,5.91561686717455,0,0,8.56703046000895,24.3317112274434,3.85876632972215,16.2784249396953,10.0058049644462,7.97826728051826,2.58922738024945,4.44503102019705,1.80711862124977,3.57916753149924,2.38939857756406,503.254238413212
"B15","CCPea","no","MastersChoice",2,0,0,3.22240045717971,37.3601716857609,3.71138066182206,33.7611410229386,0.717619268734169,0,2.93334332758503,3.64099271240795,1.24973574190524,3.51667854086164,0,0,4.42115678487158,2.39858356437616,1.73598456830257,3.03307223567263,1.03211533799653,3.74048143651868,5.47093268424034,16.4312535151016,3.51464954866784,15.8207029599005,0,0,13.5035198570579,0,2.22402368553079,0,0,7.59489832755644,10.1935955968232,1.71138120918544,18.5754877774257,5.15267504560848,0,54.2723951308492,2.22402368553079,30.168553917703,0,1.73598456830257,2.55819151081832,0.297438450516194,2.49555262952247,10.3087838601432,2.44331453521282,2.38868329078536,1.48087980318518,0,0,16.7180114509944,54.1775373401423,1.97938989209149,10.5390826318603,5.6424723778649,4.52080062013771,3.8048691412395,0.729388336587914,3.30776189966112,3.38750055439994,5.26299782465768,427.111591006238
"B16","CCPea","yes","MastersChoice",2,1.11361751920832,0,3.54602964156918,23.2377722510688,6.95284941566724,24.7746780207823,0.771673452635862,0,1.34122768680014,2.77009405101148,0.973777965438141,28.6254338631948,0,0.951334040450327,4.48762260850174,1.31534143733879,0.89811624905154,1.68876144542356,0,3.2836162644535,3.02606219318958,9.80503303738453,2.06044120506168,11.761263270908,0,0,7.38066828775362,0,1.85778202167409,0,0.345510132294131,4.33713377576508,9.03782973881458,0.685409786130521,11.8086462649783,0.417145667058118,0,38.8828195100269,0,21.7330307980065,19.0874983128432,0.89811624905154,1.01370386966232,0,1.06423535816489,7.95840986052945,1.40661036229487,0,1.99573602149331,2.34707916961475,0,12.4017451460207,31.6778936421533,1.95675124439726,9.09113269598835,4.29747940134893,6.39593894775879,2.41364204815477,2.83149174624068,2.67292877509959,6.42269951021898,1.97053530344799,347.774349266125
"B17","CCPea","yes","MastersChoice",3,0,46.1669297656297,1.52572016881385,25.1396853229029,3.86061573333606,33.5831914041412,0,0,0.554297583960865,3.77134126408469,0,18.766576833473,0,0.67651349346646,3.92485642355022,2.73135673751003,1.40207579567625,0,0,0,5.25266404105206,11.5902211025744,1.90036868795693,8.44926105557292,0,0,16.4386522623765,0,1.57841063803832,0,0,3.94442393404427,8.78889960054474,0.945312756337938,13.3837147375117,4.92204600918529,4.23460544026778,37.1487097875773,1.09452648829449,2.75115156552517,15.0518593771966,1.40207579567625,1.51748021631948,0,0,9.77123580176209,3.1304804154484,0,3.44166079611278,1.00973189229391,0,9.98695116293417,40.0336923970377,2.75241655389631,5.50109160868258,2.02956771897028,5.5148418453251,3.0381082654385,2.93852583500449,2.08164420506864,2.16381203292817,0.929184753823743,376.820489307324
"B18","CCPea","yes","MastersChoice",3,0,49.152373667426,3.02686067592534,34.9335980122078,4.53784730553797,37.2438596510926,0,0.225220746362233,0,3.40988013814433,0.335462730853195,19.3009210141811,1.45905533659838,0,5.45675401624873,3.05787669769605,2.07971763484127,0,0.647915565147754,2.90793503119495,5.92189974471575,9.62424940748584,1.87976478744239,20.8904123410526,0,0,17.9941149411176,0,0,0,0,4.18407539969726,11.0623915337497,1.43826185392443,16.3993200862341,4.4509571849286,0,32.4477150958453,0,2.09793953138665,10.4857614096641,2.07971763484127,1.61647078067866,0,0.914927804952452,12.3466358561006,2.23499408566921,2.19322285336815,6.72879619872589,5.06145084053294,0,10.7420755810869,35.0251833765589,1.39813252770972,7.72477086247491,2.50707629858144,5.90742691691455,1.9970722201736,2.96428662078257,2.1683460757683,1.85970084898998,1.9861098362618,414.108538760874
"B19","CCPea","no","MastersChoice",3,5.13968050408983,232.804659766728,15.0732506614843,67.3696455550602,17.1694575089807,142.547997685072,1.66323413032092,5.84736316844125,4.07930675009734,6.36411705048938,0,31.6712193868181,2.51080610200434,4.43775654159786,17.8314232119791,10.9158147144211,14.6680999707697,5.14349490927978,2.95426110947548,8.87280595908228,22.9570791686162,29.4650083055582,4.27394366058546,73.4729251522772,0,3.75627865635149,45.8906377020434,3.54649466866125,0,3.70746564117978,20.4672737187964,19.7967782474607,44.3191185623758,5.3505457960526,66.0016336797582,3.55203476271275,77.720009244932,143.526532147245,39.9760766497835,13.418528699447,27.0887317396148,14.6680999707697,5.62445995101527,2.1787698314509,5.10506617742685,47.5878370840266,18.0842189593043,3.77523963775569,41.7793841224205,2.27784532970805,2.36671415673286,27.2958162438392,76.4665920551168,5.22769556901154,36.1447424969048,36.377167037875,23.4428427701091,6.38418514519742,13.1356590832524,2.55183554814553,9.49274748004196,9.04337000359968,1634.36177954335
"B20","CCPea","no","MastersChoice",3,16.0420509811496,245.733260407862,11.8222871339833,98.4720721293872,57.8538933275501,125.82135819458,3.76244297598617,0,4.82575514640878,3.63193613456266,0,10.1222105334418,2.31223358481789,3.8449558048523,19.7154721505918,17.3754765101777,16.1838873645878,9.11812114431475,3.03121760257952,40.7385821691785,35.4396088670751,43.8361698307998,15.6821721538597,98.0865942308549,0,5.91767254821334,72.6525999852136,7.02798297920478,9.84288899832505,4.6600385352989,32.7803745052955,30.4943737492968,42.8107057656643,5.78252820905301,54.4586433390315,10.0124542225209,25.8704749814219,168.439649997517,13.2671327075941,19.0039694923571,8.07217422379324,16.1838873645878,13.3605774836054,0,7.44639633778162,59.9831330932908,28.1800412707645,8.47450854273594,47.9062221062709,3.69773551935017,2.89775715173626,76.8808561290654,182.239466290953,6.95168037940656,45.229737283795,52.4079993536325,34.492031800532,5.47782526964394,13.0196766529536,2.4907714283723,8.1624919006425,15.9640849859573,2025.99230296348
"B21","CCPea","no","MastersChoice",3,0,82.6258946300564,9.77877452599213,80.0274196627744,34.9721162216869,42.9431028203967,1.08565923955523,0,2.18174843055822,4.62144784031614,0,31.6255820816863,1.34698350407563,1.80107457855368,10.9496635472164,7.72145351317307,7.23770993584066,0,1.55433266805346,6.63855867943238,17.9257673919712,10.5203937698021,3.09045261865838,44.3432803502697,0,3.15390848483169,27.0359192957168,0,0,1.70451462011033,5.51332414877726,8.63105254217451,20.0907112292457,2.25388407386322,29.1810493169982,2.40376144208871,25.7805089197793,72.7639874579039,19.6680947564703,20.2310704948128,17.7197866910799,15.2450210871244,10.6990726013904,0,3.96725637400007,37.7174571179486,15.453115945167,5.17671586381545,22.9746458736224,2.63519211432734,1.65972949803977,12.1173747099257,34.8184738899476,21.6815622988092,22.6989855936819,6.19730312058128,22.1136304414209,3.4790539295663,10.0834159313898,2.80207019449314,2.82072963263252,5.77708238692207,919.240878088728
